,incident_id,incident_date,state,city_county,street_address,killed,injured,full_address,lat,long
108,1825896,"October 15, 2020",Maryland,Baltimore,2900  Westwood Ave,0,7,"2900  Westwood Ave, Baltimore Maryland",39.3083083,-76.66625540508456
109,1824073,"October 14, 2020",Pennsylvania,Philadelphia,3900   Buist Ave,0,4,"3900   Buist Ave, Philadelphia Pennsylvania",39.9181715,-75.2330066
110,1821574,"October 12, 2020",South Carolina,Myrtle Beach,1012 US-501,2,3,"1012 US-501, Myrtle Beach South Carolina",33.695636729505054,-78.8915696331207
111,1821496,"October 11, 2020",Georgia,Atlanta,330 W Peachtree St NW,0,4,"330 W Peachtree St NW, Atlanta Georgia",33.7635436,-84.38786587462067
112,1820156,"October 10, 2020",Illinois,Chicago,100  S Keeler Ave,1,3,"100  S Keeler Ave, Chicago Illinois",41.879577,-87.730647
113,1823101,"October 10, 2020",South Carolina,Kingstree,55 Williamsburg County Hwy,0,8,"55 Williamsburg County Hwy, Kingstree South Carolina",Not Found,Not Found
114,1819955,"October 10, 2020",Missouri,Saint Louis (Jennings),8800  Shannon Fox Cir,2,2,"8800  Shannon Fox Cir, Saint Louis (Jennings) Missouri",38.731843,-90.257334
115,1818055,"October 8, 2020",Pennsylvania,Philadelphia,4935 Frankford Ave,1,6,"4935 Frankford Ave, Philadelphia Pennsylvania",40.019847444444444,-75.0807091111111
116,1816799,"October 7, 2020",Alaska,Anchorage,200  McCarrey St,1,4,"200  McCarrey St, Anchorage Alaska",Not Found,Not Found
117,1817184,"October 7, 2020",New York,Brooklyn,181 Hegeman Ave,1,3,"181 Hegeman Ave, Brooklyn New York",40.65680635,-73.90521497650553
118,1815308,"October 5, 2020",District of Columbia,Washington,400  Orange St SE,1,3,"400  Orange St SE, Washington District of Columbia",38.84684995,-77.00376007469552
119,1813872,"October 4, 2020",Indiana,Indianapolis,5462 Massachusetts Ave,3,4,"5462 Massachusetts Ave, Indianapolis Indiana",39.81497953350742,-86.07509677020012
120,1814148,"October 4, 2020",Georgia,Atlanta,1570 Joseph E Boone Blvd NW,1,5,"1570 Joseph E Boone Blvd NW, Atlanta Georgia",33.76348957142857,-84.43887385714285
121,1813306,"October 3, 2020",Tennessee,Clarksville,100  Tiny Town Rd,0,5,"100  Tiny Town Rd, Clarksville Tennessee",36.630173,-87.432776
122,1813583,"October 3, 2020",California,Sacramento,Roanoke Ave and Haywood St,1,3,"Roanoke Ave and Haywood St, Sacramento California",Not Found,Not Found
123,1812972,"October 2, 2020",California,Los Angeles,51st St and Hoover St,0,4,"51st St and Hoover St, Los Angeles California",Not Found,Not Found
124,1812838,"October 2, 2020",Washington,Seattle,9700  59th Ave S,0,4,"9700  59th Ave S, Seattle Washington",47.515073,-122.259246
125,1812049,"October 1, 2020",Michigan,Detroit,15018 Houston Whittier St,0,5,"15018 Houston Whittier St, Detroit Michigan",42.420669181818184,-82.96716281818182
126,1810696,"September 30, 2020",North Carolina,Greensboro,700  Milton St,0,4,"700  Milton St, Greensboro North Carolina",36.06751,-79.825684
127,1810881,"September 30, 2020",Florida,Jacksonville,12517 Beach Blvd,0,4,"12517 Beach Blvd, Jacksonville Florida",30.2887629,-81.4915596
128,1810358,"September 30, 2020",Wisconsin,Milwaukee,4217 W Fond du Lac Ave,0,7,"4217 W Fond du Lac Ave, Milwaukee Wisconsin",43.081938541666666,-87.96591439583334
129,1809910,"September 29, 2020",Pennsylvania,Philadelphia,4500  N 19th St,0,5,"4500  N 19th St, Philadelphia Pennsylvania",40.022635,-75.156589
130,1809484,"September 29, 2020",Ohio,Painesville,100  Morse Ave,2,2,"100  Morse Ave, Painesville Ohio",41.723862936900055,-81.25117325991226
131,1807325,"September 28, 2020",Michigan,Detroit,6609 Michigan Ave,0,6,"6609 Michigan Ave, Detroit Michigan",42.33104742857143,-83.12473442857143
132,1806806,"September 27, 2020",Ohio,Sandusky,Hancock St and Neil St,1,3,"Hancock St and Neil St, Sandusky Ohio",Not Found,Not Found
133,1808628,"September 27, 2020",California,San Bernardino,900  N Sierra Way,1,3,"900  N Sierra Way, San Bernardino California",34.115939,-117.285271
134,1807096,"September 27, 2020",Tennessee,Nashville,619 Millwood Dr,0,4,"619 Millwood Dr, Nashville Tennessee",36.13109732754723,-86.7138425929531
135,1807046,"September 26, 2020",Pennsylvania,Philadelphia,100  N Lindenwood St,0,4,"100  N Lindenwood St, Philadelphia Pennsylvania",39.961863,-75.225933
136,1806035,"September 26, 2020",Alabama,Enterprise,507 Glover Ave,1,3,"507 Glover Ave, Enterprise Alabama",31.319344070253972,-85.84701851908962
137,1806002,"September 26, 2020",Iowa,Waterloo,501 W 4th St,2,6,"501 W 4th St, Waterloo Iowa",42.492634,-92.342537
138,1805722,"September 26, 2020",Illinois,Chicago,2400  W Lithuanian Plaza Ct,0,4,"2400  W Lithuanian Plaza Ct, Chicago Illinois",41.7682602,-87.6882371
139,1806368,"September 26, 2020",Missouri,Saint Louis,4700  Vernon Ave,0,5,"4700  Vernon Ave, Saint Louis Missouri",38.656874646464644,-90.2545756969697
140,1806500,"September 25, 2020",Pennsylvania,Philadelphia,1300  Sanger St,0,4,"1300  Sanger St, Philadelphia Pennsylvania",40.026701,-75.078768
141,1804511,"September 23, 2020",Georgia,Hampton,1577 Glynn Ct,1,3,"1577 Glynn Ct, Hampton Georgia",Not Found,Not Found
142,1802862,"September 23, 2020",Minnesota,Minneapolis,200 W Broadway Ave,0,5,"200 W Broadway Ave, Minneapolis Minnesota",45.011374,-93.3167106
143,1800886,"September 21, 2020",Ohio,Struthers,111 Perry St,1,4,"111 Perry St, Struthers Ohio",41.0514621346764,-80.58748364955382
144,1800549,"September 20, 2020",New York,Corona (Queens),Merrick Blvd and Foch Blvd,0,4,"Merrick Blvd and Foch Blvd, Corona (Queens) New York",Not Found,Not Found
145,1800514,"September 20, 2020",Connecticut,Stamford,Ursula Pl and Dale St,1,3,"Ursula Pl and Dale St, Stamford Connecticut",Not Found,Not Found
146,1800026,"September 19, 2020",New York,Buffalo,Glenwood Ave and Jefferson Ave,1,4,"Glenwood Ave and Jefferson Ave, Buffalo New York",Not Found,Not Found
147,1799748,"September 19, 2020",Illinois,Chicago,12200  S May St,0,4,"12200  S May St, Chicago Illinois",41.67209,-87.6505352306892
148,1799703,"September 19, 2020",Illinois,Chicago,6900  S Claremont Ave,0,4,"6900  S Claremont Ave, Chicago Illinois",41.767767,-87.68212
149,1800188,"September 19, 2020",New Jersey,Plainfield,523 W 3rd St,0,4,"523 W 3rd St, Plainfield New Jersey",40.61288316326531,-74.4268060612245
150,1799307,"September 19, 2020",New York,Rochester,278 Pennsylvania Ave,2,14,"278 Pennsylvania Ave, Rochester New York",43.1666065,-77.5828153
151,1800192,"September 19, 2020",New Jersey,Paterson,Elizabeth St and Getty Ave,0,5,"Elizabeth St and Getty Ave, Paterson New Jersey",Not Found,Not Found
152,1800779,"September 19, 2020",Arkansas,West Memphis,900  Winchell St,0,5,"900  Winchell St, West Memphis Arkansas",35.1347,-90.190041
153,1799160,"September 18, 2020",Arkansas,Little Rock,5311 Mabelvale Pike,0,4,"5311 Mabelvale Pike, Little Rock Arkansas",34.70139724410778,-92.3414465931537
154,1797620,"September 16, 2020",Pennsylvania,Philadelphia,1800 Wallace St,2,3,"1800 Wallace St, Philadelphia Pennsylvania",39.965893,-75.167398
155,1796684,"September 15, 2020",California,San Jose,600  S 8th St,2,4,"600  S 8th St, San Jose California",37.330548,-121.876208
156,1796638,"September 15, 2020",Illinois,Chicago,3500  W Lawrence Ave,0,5,"3500  W Lawrence Ave, Chicago Illinois",41.9685564,-87.71613464269521
157,1795391,"September 14, 2020",Louisiana,Baker,Burgess Dr,0,4,"Burgess Dr, Baker Louisiana",30.6040888,-91.1532834
158,1794138,"September 13, 2020",Tennessee,Manchester,I-24 and McMinnville Hwy,3,3,"I-24 and McMinnville Hwy, Manchester Tennessee",35.5131424,-86.0410641
159,1793826,"September 13, 2020",Michigan,Grand Rapids,3950 Stahl Dr SE,0,7,"3950 Stahl Dr SE, Grand Rapids Michigan",42.9145322,-85.5705967
160,1793559,"September 13, 2020",Florida,Tampa,5110 N 40th St,0,4,"5110 N 40th St, Tampa Florida",27.991831591836736,-82.41418920408162
161,1794086,"September 13, 2020",Illinois,Chicago,6100  S Throop St,1,3,"6100  S Throop St, Chicago Illinois",41.783084,-87.65725
162,1793521,"September 13, 2020",New Jersey,New Brunswick,32 Delafield St,2,7,"32 Delafield St, New Brunswick New Jersey",40.499093517241384,-74.45650310344827
163,1792650,"September 12, 2020",Illinois,Chicago,100  N Pine Ave,2,4,"100  N Pine Ave, Chicago Illinois",41.882387,-87.763371
164,1793680,"September 12, 2020",North Carolina,Wilson,200  Dewey St,0,5,"200  Dewey St, Wilson North Carolina",Not Found,Not Found
165,1793771,"September 12, 2020",Pennsylvania,Philadelphia,N 18th St and Dauphin St,0,4,"N 18th St and Dauphin St, Philadelphia Pennsylvania",Not Found,Not Found
166,1792624,"September 11, 2020",Louisiana,Donaldsonville,St Elizabeth St and Front St,0,5,"St Elizabeth St and Front St, Donaldsonville Louisiana",Not Found,Not Found
167,1791482,"September 10, 2020",Louisiana,New Orleans,4100  Rayne Dr,3,2,"4100  Rayne Dr, New Orleans Louisiana",29.999099,-90.072074
168,1788401,"September 8, 2020",Maryland,Baltimore,2300  Greenmount Ave,0,5,"2300  Greenmount Ave, Baltimore Maryland",39.31536404444444,-76.60963104444444
169,1788168,"September 7, 2020",Louisiana,New Orleans,1500  Freret St,0,4,"1500  Freret St, New Orleans Louisiana",29.943825,-90.084386
170,1787655,"September 7, 2020",New York,Brooklyn,Norstrand Ave and Crown St,0,5,"Norstrand Ave and Crown St, Brooklyn New York",Not Found,Not Found
171,1788352,"September 7, 2020",California,Aguanga,45125 Highway 371,7,0,"45125 Highway 371, Aguanga California",Not Found,Not Found
172,1787222,"September 7, 2020",Indiana,Indianapolis,W 38th St and Graceland Ave,1,4,"W 38th St and Graceland Ave, Indianapolis Indiana",Not Found,Not Found
173,1786855,"September 6, 2020",Georgia,Sparta,Faye St and Lee St,1,6,"Faye St and Lee St, Sparta Georgia",Not Found,Not Found
174,1786920,"September 6, 2020",Illinois,Chicago,S Kingston Ave and E 77th St,0,4,"S Kingston Ave and E 77th St, Chicago Illinois",Not Found,Not Found
175,1787977,"September 6, 2020",Tennessee,Memphis,6555 Lost Oak Dr,0,4,"6555 Lost Oak Dr, Memphis Tennessee",35.061264137052326,-89.84410174104657
176,1786829,"September 6, 2020",Colorado,Commerce City,6700  Birch St,0,4,"6700  Birch St, Commerce City Colorado",39.81845866085633,-104.93645303078739
177,1787286,"September 6, 2020",Missouri,Kansas City,3999 Swope Pkwy,0,6,"3999 Swope Pkwy, Kansas City Missouri",39.03844825120736,-94.54754823531839
178,1786890,"September 6, 2020",Missouri,Saint Louis,5700  Minerva Ave,1,3,"5700  Minerva Ave, Saint Louis Missouri",38.667466,-90.281083
179,1787006,"September 6, 2020",Louisiana,New Iberia,1752 Center St,0,5,"1752 Center St, New Iberia Louisiana",29.987502666666668,-91.83781988888889
180,1787387,"September 6, 2020",Maryland,Baltimore,4900  Reisterstown Rd,0,4,"4900  Reisterstown Rd, Baltimore Maryland",39.34198445,-76.67815505857888
181,1786488,"September 5, 2020",Texas,Houston,9940 Fondren Rd,0,4,"9940 Fondren Rd, Houston Texas",29.6560782,-95.5083596
182,1786449,"September 5, 2020",Maryland,Baltimore,2000  W Lexington St,1,3,"2000  W Lexington St, Baltimore Maryland",39.290591,-76.648993
183,1785713,"September 5, 2020",Florida,Williston,Co Rd 318 and US-27 Alt,0,6,"Co Rd 318 and US-27 Alt, Williston Florida",Not Found,Not Found
184,1786806,"September 5, 2020",Arkansas,Little Rock,400 President Clinton Ave,0,4,"400 President Clinton Ave, Little Rock Arkansas",34.7476875,-92.2665069
185,1805455,"September 3, 2020",South Carolina,Anderson,R St and Chase Ave,1,3,"R St and Chase Ave, Anderson South Carolina",34.527349,-82.48418
186,1785358,"September 3, 2020",Florida,Miami,2000  NW 71st St,1,3,"2000  NW 71st St, Miami Florida",25.839341,-80.230413
187,1784570,"September 3, 2020",Arkansas,Hensley,Woodson Lateral Rd and I-530,1,3,"Woodson Lateral Rd and I-530, Hensley Arkansas",Not Found,Not Found
188,1785108,"September 3, 2020",Pennsylvania,Philadelphia,700  E Chelten Ave,0,6,"700  E Chelten Ave, Philadelphia Pennsylvania",40.044289,-75.1659
189,1785593,"September 3, 2020",Arkansas,Little Rock,19 Nandina Cir,0,4,"19 Nandina Cir, Little Rock Arkansas",34.654174,-92.431086
190,1783582,"September 2, 2020",Pennsylvania,Philadelphia,1800  Moore St,2,2,"1800  Moore St, Philadelphia Pennsylvania",39.928806,-75.175465
191,1784141,"September 2, 2020",Georgia,Albany,1400  E Residence Ave,1,3,"1400  E Residence Ave, Albany Georgia",31.582041,-84.1198
192,1783928,"September 2, 2020",California,Oakland,Kerwin Ave and 105th Ave,0,4,"Kerwin Ave and 105th Ave, Oakland California",Not Found,Not Found
193,1825993,"August 31, 2020",Pennsylvania,Philadelphia,1500  W Clearfield St,0,5,"1500  W Clearfield St, Philadelphia Pennsylvania",40.00016,-75.155078
194,1782962,"August 31, 2020",Florida,Tallahassee,2660 Old Bainbridge Rd,0,4,"2660 Old Bainbridge Rd, Tallahassee Florida",30.480035810313662,-84.31675680395956
195,1780301,"August 30, 2020",Kentucky,Lexington,545 N Upper St,0,7,"545 N Upper St, Lexington Kentucky",38.0546493,-84.48873401231398
196,1780199,"August 30, 2020",Illinois,Zion,2300  Joppa Ave,1,3,"2300  Joppa Ave, Zion Illinois",42.45402,-87.853372
197,1780266,"August 30, 2020",Texas,San Antonio,S Olive St and Aransas Ave,2,2,"S Olive St and Aransas Ave, San Antonio Texas",Not Found,Not Found
198,1779981,"August 30, 2020",New York,Buffalo,500  Fillmore Ave,1,4,"500  Fillmore Ave, Buffalo New York",42.88705066542078,-78.83935373592054
199,1784122,"August 30, 2020",Pennsylvania,Philadelphia,5317 Oxford Ave,0,4,"5317 Oxford Ave, Philadelphia Pennsylvania",40.02890888,-75.08520088
200,1779718,"August 30, 2020",Illinois,Chicago,11601 S Western Ave,1,4,"11601 S Western Ave, Chicago Illinois",41.682405,-87.68046094091581
201,1780091,"August 30, 2020",Kentucky,Madisonville,400  Elm St,0,5,"400  Elm St, Madisonville Kentucky",37.335783,-87.504939
202,1780228,"August 29, 2020",Nevada,Las Vegas,777 E Twain Ave,2,2,"777 E Twain Ave, Las Vegas Nevada",Not Found,Not Found
203,1778571,"August 29, 2020",Illinois,Rock Island,1800 2nd Ave,1,5,"1800 2nd Ave, Rock Island Illinois",41.510145,-90.513777
204,1778435,"August 28, 2020",Minnesota,Minneapolis,2400  Irving Ave N,0,4,"2400  Irving Ave N, Minneapolis Minnesota",44.9781921,-93.2994505
205,1778542,"August 28, 2020",Pennsylvania,Chester,2900  W 2nd St,1,3,"2900  W 2nd St, Chester Pennsylvania",39.8363627,-75.3793086
206,1779023,"August 28, 2020",Texas,Dallas,2600  Elm St,1,4,"2600  Elm St, Dallas Texas",32.784043,-96.786382
207,1777607,"August 27, 2020",Oregon,Portland,10500  NE Halsey St,1,3,"10500  NE Halsey St, Portland Oregon",45.5335814,-122.5758782
208,1777180,"August 26, 2020",Michigan,Pontiac,252 Carriage Circle Dr,3,1,"252 Carriage Circle Dr, Pontiac Michigan",42.632067860581756,-83.26167142451234
209,1776905,"August 26, 2020",South Carolina,Hilton Head Island,Muddy Creek Rd and Spanish Wells Rd,0,4,"Muddy Creek Rd and Spanish Wells Rd, Hilton Head Island South Carolina",Not Found,Not Found
210,1777400,"August 26, 2020",Pennsylvania,Philadelphia,5500  Chew Ave,0,4,"5500  Chew Ave, Philadelphia Pennsylvania",40.04332,-75.161499
211,1776189,"August 25, 2020",Virginia,Norfolk,800  E Princess Anne Rd,0,5,"800  E Princess Anne Rd, Norfolk Virginia",36.857574,-76.276222
212,1775249,"August 25, 2020",New York,Rochester,70  Flower St,0,4,"70  Flower St, Rochester New York",43.17648205263158,-77.61593194736842
213,1774123,"August 24, 2020",Michigan,Detroit,11938 E McNichols Rd,0,4,"11938 E McNichols Rd, Detroit Michigan",42.4193932,-83.0288484
214,1773194,"August 24, 2020",California,Sacramento,1200  Helena Ave,1,3,"1200  Helena Ave, Sacramento California",38.616462,-121.439084
215,1774138,"August 24, 2020",Florida,West Palm Beach,1000  18th St,0,4,"1000  18th St, West Palm Beach Florida",26.729438,-80.06132
216,1773996,"August 24, 2020",Virginia,Richmond,2300  Bethel St,1,4,"2300  Bethel St, Richmond Virginia",37.555212,-77.418447
217,1772680,"August 23, 2020",Tennessee,Somerville,1100  Brewer Rd,1,4,"1100  Brewer Rd, Somerville Tennessee",Not Found,Not Found
218,1772623,"August 23, 2020",Arkansas,Pine Bluff,2901 W 28th Ave,0,7,"2901 W 28th Ave, Pine Bluff Arkansas",34.2019,-92.032557
219,1772513,"August 23, 2020",New York,Brooklyn,2946 W 23rd St,1,3,"2946 W 23rd St, Brooklyn New York",40.574682512195125,-73.98992443902439
220,1772934,"August 23, 2020",Colorado,Pueblo,2000  Longhorn Point,0,6,"2000  Longhorn Point, Pueblo Colorado",Not Found,Not Found
221,1772438,"August 23, 2020",Illinois,Champaign,100  Kenwood Rd,0,4,"100  Kenwood Rd, Champaign Illinois",40.11358046625767,-88.28620325460122
222,1773006,"August 23, 2020",Illinois,Chicago,6600 S Halsted St,0,4,"6600 S Halsted St, Chicago Illinois",41.77403595,-87.64501918937961
223,1772764,"August 22, 2020",Illinois,Rockford,1300  10th St,1,3,"1300  10th St, Rockford Illinois",42.254077,-89.075189
224,1772174,"August 22, 2020",Alabama,Bessemer (Hueytown),Allison Bonnet Memorial Dr and Rutledge Dr,1,3,"Allison Bonnet Memorial Dr and Rutledge Dr, Bessemer (Hueytown) Alabama",Not Found,Not Found
225,1769444,"August 19, 2020",Pennsylvania,Philadelphia,700  S 55th St,0,4,"700  S 55th St, Philadelphia Pennsylvania",39.949594,-75.233242
226,1769489,"August 19, 2020",Illinois,Chicago,8500  S Parnell Ave,0,6,"8500  S Parnell Ave, Chicago Illinois",41.739499,-87.637764
227,1768125,"August 18, 2020",Pennsylvania,Philadelphia,30th St and Cumberland St,1,4,"30th St and Cumberland St, Philadelphia Pennsylvania",Not Found,Not Found
228,1767851,"August 18, 2020",New York,Corona (Queens),35-35 21st St,0,4,"35-35 21st St, Corona (Queens) New York",Not Found,Not Found
229,1767747,"August 18, 2020",Illinois,Rockford,3001 Harney Ct,0,4,"3001 Harney Ct, Rockford Illinois",42.261662,-89.048798
230,1768683,"August 17, 2020",Ohio,Cleveland,Dove Ave and E 102nd St,0,5,"Dove Ave and E 102nd St, Cleveland Ohio",Not Found,Not Found
231,1766574,"August 17, 2020",New York,Brooklyn,Atlantic Ave and Hinsdale St,0,4,"Atlantic Ave and Hinsdale St, Brooklyn New York",Not Found,Not Found
232,1767402,"August 17, 2020",Texas,Dayton,County Rd 4901,3,2,"County Rd 4901, Dayton Texas",39.745144,-84.265202
233,1765624,"August 16, 2020",Ohio,Cincinnati,700  Chalfonte Pl,1,3,"700  Chalfonte Pl, Cincinnati Ohio",39.150064,-84.487695
234,1765636,"August 16, 2020",Ohio,Cincinnati,70 E McMicken Ave,2,9,"70 E McMicken Ave, Cincinnati Ohio",39.11525489473684,-84.51499547368421
235,1765658,"August 16, 2020",Kentucky,Lexington,1000  Newtown Ct,1,3,"1000  Newtown Ct, Lexington Kentucky",38.077166,-84.493804
236,1766423,"August 16, 2020",Ohio,Cincinnati,700  Chalfonte Pl,1,3,"700  Chalfonte Pl, Cincinnati Ohio",39.150064,-84.487695
237,1766380,"August 16, 2020",Colorado,Denver,W Alameda Ave and S Federal Blvd,2,4,"W Alameda Ave and S Federal Blvd, Denver Colorado",39.7110066,-105.0244649
238,1765920,"August 16, 2020",Oklahoma,Oklahoma City,SW 59th St and Agnew Ave,0,4,"SW 59th St and Agnew Ave, Oklahoma City Oklahoma",Not Found,Not Found
239,1765336,"August 15, 2020",Michigan,Belleville,24914 Martinsville Rd,4,0,"24914 Martinsville Rd, Belleville Michigan",Not Found,Not Found
240,1765499,"August 15, 2020",Pennsylvania,Philadelphia,N 10th St and Brown St,0,5,"N 10th St and Brown St, Philadelphia Pennsylvania",Not Found,Not Found
241,1765890,"August 15, 2020",New York,Rochester,501 Thurston Rd,0,5,"501 Thurston Rd, Rochester New York",43.1349323,-77.6512
242,1765705,"August 15, 2020",Connecticut,New Haven,Rosette St and Hurlburt St,1,5,"Rosette St and Hurlburt St, New Haven Connecticut",Not Found,Not Found
