index,Incident ID,State,City Or County,Street Address,Killed,Injured,Full_Address,Latitude,Longitude,Date,Year
173,1722317,Arkansas,Greenbrier,123 Laramie Rd,0,4,"123 Laramie Rd, Greenbrier Arkansas",35.2479435,-92.2532517,Jun 30,2020
174,1720834,California,Sylmar,Osborne St and Foothill Blvd,0,4,"Osborne St and Foothill Blvd, Sylmar California",34.2735503,-118.3938042,Jun 29,2020
175,1719668,Alabama,Akron,Co Rd 21,0,7,"Co Rd 21, Akron Alabama",32.8568549,-87.6818873,Jun 28,2020
176,1717543,Pennsylvania,Philadelphia,Emerald St and E Atlantic St,0,4,"Emerald St and E Atlantic St, Philadelphia Pennsylvania",39.9984267,-75.1032887,Jun 25,2020
177,1715231,Florida,Lake Worth,Lantana Rd and Edgecliff Ave,0,5,"Lantana Rd and Edgecliff Ave, Lake Worth Florida",26.5894309,-80.1377462,Jun 23,2020
178,1712876,Minnesota,Minneapolis,N Morgan Ave and N 16th Ave,0,4,"N Morgan Ave and N 16th Ave, Minneapolis Minnesota",44.99522,-93.304467,Jun 22,2020
179,1711747,New York,Buffalo,W Ferry St and Niagara St,0,4,"W Ferry St and Niagara St, Buffalo New York",42.915199,-78.8994539,Jun 21,2020
180,1711605,Wisconsin,Milwaukee,North 28th St and West Ruby Ave,0,5,"North 28th St and West Ruby Ave, Milwaukee Wisconsin",43.0989925,-87.9479874,Jun 21,2020
181,1710537,New York,Bronx,Mount Eden Pkwy and Monroe Ave,0,4,"Mount Eden Pkwy and Monroe Ave, Bronx New York",40.8426886,-73.9068455,Jun 20,2020
182,1711285,New York,Syracuse,Marcellus St and Wyoming St,1,8,"Marcellus St and Wyoming St, Syracuse New York",43.0473476,-76.1604352,Jun 20,2020
183,1711876,Michigan,Detroit,Appoline St and Puritan Ave,0,4,"Appoline St and Puritan Ave, Detroit Michigan",42.409519,-83.1708188,Jun 20,2020
184,1711272,Michigan,Saginaw,Livingston Dr and Tausend St,1,3,"Livingston Dr and Tausend St, Saginaw Michigan",43.39532,-83.931541,Jun 20,2020
185,1705355,Arkansas,Rison,Carver St and Center St,0,4,"Carver St and Center St, Rison Arkansas",33.9584853,-92.1919706,Jun 13,2020
186,1705440,California,Hesperia,8100  Julie Ct,0,5,"8100  Julie Ct, Hesperia California",34.3996925,-117.2489495,Jun 13,2020
187,1704176,Maryland,Baltimore,700  S Broadway St,0,5,"700  S Broadway St, Baltimore Maryland",39.2834068,-76.5937065,Jun 13,2020
188,1704580,Georgia,Atlanta,69 Mason Ave NE,2,5,"69 Mason Ave NE, Atlanta Georgia",33.7554939,-84.3385214,Jun 13,2020
189,1703509,Pennsylvania,Philadelphia,N Broad St and Colwyn St,0,6,"N Broad St and Colwyn St, Philadelphia Pennsylvania",40.0156561,-75.149801,Jun 12,2020
190,1704217,New York,Bronx,E 233rd St and Bronx River Pkwy,1,3,"E 233rd St and Bronx River Pkwy, Bronx New York",40.8947378,-73.8614137,Jun 12,2020
191,1700864,North Carolina,Scotland Neck,E 13th St and Greenwood St,0,5,"E 13th St and Greenwood St, Scotland Neck North Carolina",36.131734,-77.418168,Jun 9,2020
192,1701426,Pennsylvania,Philadelphia,600 block N 8th St,1,6,"600 block N 8th St, Philadelphia Pennsylvania",39.962288,-75.1519484,Jun 9,2020
193,1699577,Arkansas,Hope,1400  East Hickory St,0,5,"1400  East Hickory St, Hope Arkansas",33.682176,-93.5820341,Jun 7,2020
194,1698868,California,Sacramento,Gardendale Rd and 29th St,1,4,"Gardendale Rd and 29th St, Sacramento California",38.490477,-121.4740144,Jun 6,2020
195,1697453,Alabama,Valhermoso Springs,522 Talucah Rd,7,0,"522 Talucah Rd, Valhermoso Springs Alabama",34.5236956,-86.6767094,Jun 4,2020
196,1695586,Wisconsin,Racine,Kewaunee St and Michigan Blvd,0,5,"Kewaunee St and Michigan Blvd, Racine Wisconsin",42.7393779,-87.7827783,Jun 2,2020
197,1693340,Mississippi,Gulfport,S Carolina Ave and Polk St,1,5,"S Carolina Ave and Polk St, Gulfport Mississippi",30.4088925,-89.0856936,May 31,2020
198,1693246,Florida,Altha,21281 Apachee Rd,2,4,"21281 Apachee Rd, Altha Florida",30.5065689,-85.34988,May 30,2020
199,1690922,Tennessee,Memphis,TN 385 and Kirby Pkwy,0,4,"TN 385 and Kirby Pkwy, Memphis Tennessee",35.0377,-89.793679,May 28,2020
200,1689252,Pennsylvania,Philadelphia,2700  N Darian St,0,4,"2700  N Darian St, Philadelphia Pennsylvania",39.9927991,-75.1456117,May 26,2020
201,1688917,Illinois,Chicago,W Washington Blvd and N Hamlin Blvd,2,2,"W Washington Blvd and N Hamlin Blvd, Chicago Illinois",41.8819095,-87.7208119,May 26,2020
202,1689555,California,Los Angeles,119th St and Berendo Ave,0,5,"119th St and Berendo Ave, Los Angeles California",33.9250545,-118.2945929,May 26,2020
203,1688753,South Carolina,Bowman,Dibble St and Rail St,3,5,"Dibble St and Rail St, Bowman South Carolina",33.3478698,-80.6853345,May 26,2020
204,1687219,Missouri,Saint Louis,Union Boulevard and Cote Brilliante Ave,0,4,"Union Boulevard and Cote Brilliante Ave, Saint Louis Missouri",38.6681719,-90.2660197,May 24,2020
205,1687037,South Carolina,Myrtle Beach,12th Ave N and Ocean Blvd,0,4,"12th Ave N and Ocean Blvd, Myrtle Beach South Carolina",33.6946912,-78.8769899,May 24,2020
206,1687414,Alabama,Danville,70 Flint Creek Pvt Dr,3,1,"70 Flint Creek Pvt Dr, Danville Alabama",34.5037719,-87.0670217,May 24,2020
207,1686615,Illinois,Rock Island,800 14 1/2 St,1,4,"800 14 1/2 St, Rock Island Illinois",41.5032477,-90.5784503,May 23,2020
208,1687027,South Carolina,Jonesville,100  Dover Rd,2,5,"100  Dover Rd, Jonesville South Carolina",34.8210742,-81.6329696,May 23,2020
209,1687108,North Carolina,Charlotte,4900 Block of Albemarle Rd,0,6,"4900 Block of Albemarle Rd, Charlotte North Carolina",35.1998388,-80.76459,May 23,2020
210,1687097,Michigan,Flint,4100  Minerva St,1,3,"4100  Minerva St, Flint Michigan",43.0634612,-83.7430129,May 23,2020
211,1686414,Florida,Fort Lauderdale (Lauderhill),7776 NW 44th St,0,5,"7776 NW 44th St, Fort Lauderdale (Lauderhill) Florida",26.1781929,-80.253374,May 23,2020
212,1682233,South Carolina,Saint Matthews,100  Bugleflower Ln,4,1,"100  Bugleflower Ln, Saint Matthews South Carolina",33.6301905,-80.7822086,May 17,2020
213,1681588,Louisiana,Bogalusa,Martin Luther King Dr and E 4th St,0,13,"Martin Luther King Dr and E 4th St, Bogalusa Louisiana",30.7751835,-89.853297,May 16,2020
214,1677566,Alabama,Montgomery,Rosa Parks Ave and Courtland Dr,0,4,"Rosa Parks Ave and Courtland Dr, Montgomery Alabama",32.349302,-86.316546,May 11,2020
215,1676746,Texas,Katy,18000  Bonners Park Cir,0,6,"18000  Bonners Park Cir, Katy Texas",29.856645,-95.6967137,May 10,2020
216,1674299,Tennessee,Memphis,Barron Ave and Dogwood Dr,2,2,"Barron Ave and Dogwood Dr, Memphis Tennessee",35.0966127,-89.9296823,May 6,2020
217,1666327,Florida,Orlando,Elese St and Deerock Dr,1,4,"Elese St and Deerock Dr, Orlando Florida",28.5265572,-81.4466191,Apr 25,2020
218,1661537,Maryland,Hyattsville,7500  Courtney Pl,2,2,"7500  Courtney Pl, Hyattsville Maryland",38.898815,-76.8757752,Apr 18,2020
219,1659862,Pennsylvania,Philadelphia,Bustleton Ave and St Vincent St,0,4,"Bustleton Ave and St Vincent St, Philadelphia Pennsylvania",40.045362,-75.0607096,Apr 16,2020
220,1656873,California,Bakersfield,Pioneer Rd and Sterling Rd,0,6,"Pioneer Rd and Sterling Rd, Bakersfield California",35.368647,-118.941538,Apr 11,2020
221,1654971,South Carolina,Greenwood,1522 Parkway,1,3,"1522 Parkway, Greenwood South Carolina",34.16941,-82.160327,Apr 8,2020
222,1652734,California,Los Angeles,89th St and Hobart Ave,1,3,"89th St and Hobart Ave, Los Angeles California",33.956343,-118.3079038,Apr 5,2020
223,1648205,Georgia,Atlanta,Ponce de Leon Ave and Parkway Dr,0,4,"Ponce de Leon Ave and Parkway Dr, Atlanta Georgia",33.7731553,-84.3728041,Mar 29,2020
224,1640295,North Carolina,Moncure,842 Moncure Flatwood Rd,7,0,"842 Moncure Flatwood Rd, Moncure North Carolina",35.5878396,-79.0153917,Mar 15,2020
225,1640278,Louisiana,New Orleans (Algiers),Wagner St and Hero Blvd,0,5,"Wagner St and Hero Blvd, New Orleans (Algiers) Louisiana",29.9329005,-90.04054,Mar 13,2020
226,1631831,Colorado,Brighton,Starr Ln and County Rd 2,0,5,"Starr Ln and County Rd 2, Brighton Colorado",40.0004368,-104.7844184,Feb 29,2020
227,1627335,North Carolina,Clarkton,71 Tina Ln,3,1,"71 Tina Ln, Clarkton North Carolina",34.498959,-78.68111,Feb 23,2020
228,1625787,North Carolina,Greensboro,Martin Luther King Jr Ave and Randolph Dr,0,4,"Martin Luther King Jr Ave and Randolph Dr, Greensboro North Carolina",36.0561859,-79.7844968,Feb 20,2020
229,1623696,Mississippi,Port Gibson,8027 Hwy 61,2,2,"8027 Hwy 61, Port Gibson Mississippi",31.8874934,-91.0026843,Feb 17,2020
230,1611563,California,Delano,Hiett Ave and County Line Rd,1,4,"Hiett Ave and County Line Rd, Delano California",35.790406,-119.267666,Jan 31,2020
231,1605770,North Carolina,Salisbury,1935 Jake Alexander Blvd,0,6,"1935 Jake Alexander Blvd, Salisbury North Carolina",35.6915509,-80.5151924,Jan 26,2020
232,1606476,North Carolina,Vanceboro,107 Kinshaw Ct,5,0,"107 Kinshaw Ct, Vanceboro North Carolina",35.2336064,-77.1105146,Jan 24,2020
233,2125227,California,Riverside,6000 Block of Mariposa Ave,0,6,"6000 Block of Mariposa Ave, Riverside California",33.9208858,-117.4643502,Sep 25,2021
234,2125444,Tennessee,Athens,Co Rd 60,4,0,"Co Rd 60, Athens Tennessee",35.4212763,-84.7425888,Sep 25,2021
235,2123301,Pennsylvania,Philadelphia,38th St and Aspen St,0,4,"38th St and Aspen St, Philadelphia Pennsylvania",39.9668134,-75.1980406,Sep 23,2021
236,2122565,North Carolina,Fayetteville,1100  Charlie Dr,2,2,"1100  Charlie Dr, Fayetteville North Carolina",35.1134875,-78.9350238,Sep 22,2021
237,2120940,Pennsylvania,Philadelphia,Broad St and Chew Ave,1,5,"Broad St and Chew Ave, Philadelphia Pennsylvania",40.0398311,-75.1444483,Sep 20,2021
238,2119745,Texas,Dallas,100  N Malcolm X Blvd,2,4,"100  N Malcolm X Blvd, Dallas Texas",32.784183,-96.7821508,Sep 19,2021
239,2119470,New York,Bronx,Teller Ave and E 172nd St,1,3,"Teller Ave and E 172nd St, Bronx New York",40.8399051,-73.9090368,Sep 18,2021
240,2115947,Minnesota,Saint Paul,7th St W and N Walnut St,4,0,"7th St W and N Walnut St, Saint Paul Minnesota",44.9425281,-93.1051933,Sep 12,2021
241,2122103,Illinois,Blue Island,12200  S Irving Ave,2,2,"12200  S Irving Ave, Blue Island Illinois",41.671774,-87.6767342,Sep 12,2021
242,2113769,New Jersey,Paterson,E 18th St and Fulton Pl,0,4,"E 18th St and Fulton Pl, Paterson New Jersey",40.9231942,-74.1541848,Sep 11,2021
243,2110346,Delaware,Wilmington,A St and New Castle Ave,0,4,"A St and New Castle Ave, Wilmington Delaware",39.7300848,-75.542717,Sep 7,2021
244,2108378,Georgia,Athens,E Clayton St and N Jackson St,0,6,"E Clayton St and N Jackson St, Athens Georgia",33.9587568,-83.3745471,Sep 5,2021
245,2108302,Florida,Lakeland,N Socrum Loop Rd and Fulton Green Rd,4,2,"N Socrum Loop Rd and Fulton Green Rd, Lakeland Florida",28.1409908,-81.9564544,Sep 5,2021
246,2108406,Georgia,Warner Robins,Mauldon Ct and Dunmurry Pl,1,4,"Mauldon Ct and Dunmurry Pl, Warner Robins Georgia",32.6404462,-83.6250011,Sep 4,2021
247,2107168,New York,Syracuse,Nelson St and W Marcellus St,0,4,"Nelson St and W Marcellus St, Syracuse New York",43.044463,-76.174705,Sep 3,2021
248,2104725,North Carolina,Elm City,3500  London Church Rd,2,2,"3500  London Church Rd, Elm City North Carolina",35.7632208,-77.9011459,Aug 31,2021
249,2103311,Wisconsin,Milwaukee,N 41st St and W Lloyd St,0,4,"N 41st St and W Lloyd St, Milwaukee Wisconsin",43.0574688,-87.9646659,Aug 29,2021
250,2103132,New York,Albany,Sherman St and Henry Johnson Blvd,0,5,"Sherman St and Henry Johnson Blvd, Albany New York",42.6587275,-73.7644748,Aug 28,2021
251,2098246,Illinois,Chicago,W Wilson Ave and N Sheridan Rd,0,4,"W Wilson Ave and N Sheridan Rd, Chicago Illinois",41.9654295,-87.6547745,Aug 23,2021
252,2094035,California,Los Angeles,W Jefferson Blvd and Culver Blvd,0,4,"W Jefferson Blvd and Culver Blvd, Los Angeles California",33.9685795,-118.4390164,Aug 18,2021
253,2094457,North Carolina,Durham,Ridgeway Ave and Wabash St,1,3,"Ridgeway Ave and Wabash St, Durham North Carolina",35.9752666,-78.8883953,Aug 18,2021
254,2091531,Indiana,Indianapolis,Wheeler St and E 28th St,1,3,"Wheeler St and E 28th St, Indianapolis Indiana",39.8067906,-86.1132302,Aug 14,2021
255,2090949,New York,Brooklyn,Lexington Ave and Marcy Ave,0,4,"Lexington Ave and Marcy Ave, Brooklyn New York",40.6880544,-73.9477533,Aug 14,2021
256,2090777,Indiana,Indianapolis,Lafayette Rd and W 38th St,1,4,"Lafayette Rd and W 38th St, Indianapolis Indiana",39.8241116,-86.2348848,Aug 14,2021
257,2085489,Texas,Houston,2504 FM 1960 Rd E,1,5,"2504 FM 1960 Rd E, Houston Texas",30.0231807,-95.3917718,Aug 8,2021
258,2080006,Michigan,Saginaw,2700  Lynnwood Ave,2,2,"2700  Lynnwood Ave, Saginaw Michigan",43.4021141,-83.931116,Jul 31,2021
259,2078540,Iowa,Davenport,Pacific St and West Locust St,0,4,"Pacific St and West Locust St, Davenport Iowa",41.5365639,-90.6123128,Jul 29,2021
260,2077587,Pennsylvania,Pittsburgh,239 Gilkeson Rd,3,2,"239 Gilkeson Rd, Pittsburgh Pennsylvania",40.3578412,-80.0570941,Jul 29,2021
261,2077549,Alabama,Montgomery,1800  Rosa Parks Ave,1,3,"1800  Rosa Parks Ave, Montgomery Alabama",32.354281,-86.316869,Jul 28,2021
262,2076889,South Carolina,Charleston,Hanover St and Johnson St,1,4,"Hanover St and Johnson St, Charleston South Carolina",32.8014566,-79.9412037,Jul 28,2021
263,2072761,Georgia,Macon,Cherry St and Martin Luther King Jr Blvd,2,3,"Cherry St and Martin Luther King Jr Blvd, Macon Georgia",32.834718,-83.6259124,Jul 24,2021
264,2069490,Maryland,Hyattsville (Adelphi),1836 Metzerott Rd,1,4,"1836 Metzerott Rd, Hyattsville (Adelphi) Maryland",39.0049729,-76.9759824,Jul 21,2021
265,2070645,Illinois,Chicago,1647 N La Salle Dr,0,8,"1647 N La Salle Dr, Chicago Illinois",41.9123404,-87.6327143,Jul 21,2021
266,2068568,Texas,Jacksonville,16241 TX-110,4,0,"16241 TX-110, Jacksonville Texas",32.0258479,-95.1033327,Jul 20,2021
267,2066812,California,Walnut Creek,SOS Dr and San Luis Rd,1,3,"SOS Dr and San Luis Rd, Walnut Creek California",37.918649,-122.0647459,Jul 18,2021
268,2065634,California,Sacramento,L St and Front St,2,4,"L St and Front St, Sacramento California",38.5813045,-121.5064162,Jul 16,2021
269,2064992,District of Columbia,Washington,2900  MLK Ave SE,1,5,"2900  MLK Ave SE, Washington District of Columbia",38.8458831,-76.9964034,Jul 16,2021
270,2060293,New Jersey,Iselin,515 US-1,0,4,"515 US-1, Iselin New Jersey",40.5571605,-74.3112332,Jul 12,2021
271,2060605,New York,Corona (Queens),180th St and 145th Dr,0,4,"180th St and 145th Dr, Corona (Queens) New York",40.8484593,-73.9333944,Jul 12,2021
272,2059440,Texas,El Paso (Socorro),1300 Joe Battle Blvd,1,5,"1300 Joe Battle Blvd, El Paso (Socorro) Texas",31.714967,-106.2698439,Jul 11,2021
273,2059404,Pennsylvania,Philadelphia,W Butler St and N 9th St,0,6,"W Butler St and N 9th St, Philadelphia Pennsylvania",40.0097504,-75.1424421,Jul 10,2021
274,2057427,Connecticut,Hartford,Nelson St and Garden St,0,4,"Nelson St and Garden St, Hartford Connecticut",41.7887104,-72.6819204,Jul 8,2021
275,2053262,Ohio,Toledo,Lawrence Ave and Wall St,1,11,"Lawrence Ave and Wall St, Toledo Ohio",41.6737027,-83.5648974,Jul 5,2021
276,2052524,California,Thermal,Jackson St and Airport Blvd,0,4,"Jackson St and Airport Blvd, Thermal California",33.642147,-116.2160362,Jul 4,2021
277,2054233,Ohio,Cleveland,Kinsman Rd and E 139th St,0,4,"Kinsman Rd and E 139th St, Cleveland Ohio",41.464595,-81.585925,Jul 4,2021
278,2053786,Missouri,Kansas City,E 43rd St and Indiana Ave,0,4,"E 43rd St and Indiana Ave, Kansas City Missouri",39.0478837,-94.5447604,Jul 4,2021
279,2045579,Illinois,Chicago,6100  N McCormick Blvd,1,3,"6100  N McCormick Blvd, Chicago Illinois",41.9945372,-87.7140081,Jun 26,2021
280,2044701,New York,Bronx,Zerega Ave and Watson Ave,0,5,"Zerega Ave and Watson Ave, Bronx New York",40.830599,-73.844415,Jun 25,2021
281,2041363,Florida,Wildwood,9605 Co Rd 235,1,10,"9605 Co Rd 235, Wildwood Florida",28.8960343,-82.0945413,Jun 20,2021
282,2039457,Alaska,Anchorage,East 3rd Ave and Gambell St,1,4,"East 3rd Ave and Gambell St, Anchorage Alaska",61.2195412,-149.8710412,Jun 19,2021
283,2039441,Minnesota,Minneapolis,400  14th Ave SE,0,5,"400  14th Ave SE, Minneapolis Minnesota",44.9805432,-93.235508,Jun 18,2021
284,2037813,Virginia,Petersburg,Virginia Ave and Melville St,0,4,"Virginia Ave and Melville St, Petersburg Virginia",37.213073,-77.40942,Jun 17,2021
285,2038152,New Jersey,Paterson,Rosa Parks Blvd and Hamilton Ave,0,4,"Rosa Parks Blvd and Hamilton Ave, Paterson New Jersey",40.9199744,-74.1591267,Jun 17,2021
286,2036121,Illinois,Chicago,3800  W Monroe,0,5,"3800  W Monroe, Chicago Illinois",41.880043,-87.7213713,Jun 15,2021
287,2033905,Ohio,West Salem,9161 Rainbow Hwy,1,6,"9161 Rainbow Hwy, West Salem Ohio",40.987079,-82.0953399,Jun 13,2021
288,2033123,Ohio,Cincinnati,McHenry Ave and Cavanaugh Ave,0,5,"McHenry Ave and Cavanaugh Ave, Cincinnati Ohio",39.1446869,-84.573944,Jun 12,2021
289,2030720,Michigan,Detroit,1600 block Calvert Ave,1,3,"1600 block Calvert Ave, Detroit Michigan",42.3839461,-83.1010379,Jun 10,2021
290,2029078,Tennessee,Nashville,Clarksville Pike and Buena Vista Pike,1,3,"Clarksville Pike and Buena Vista Pike, Nashville Tennessee",36.1938952,-86.83157,Jun 8,2021
291,2027046,Florida,Homestead,12550 SW 282nd St,3,3,"12550 SW 282nd St, Homestead Florida",25.5107197,-80.3849621,Jun 7,2021
292,2026651,North Carolina,Snow Hill,50  Katie Ct,0,4,"50  Katie Ct, Snow Hill North Carolina",35.4850999,-77.5858655,Jun 6,2021
293,2022129,Ohio,Cleveland (Garfield Heights),13000  Alvin Ave,1,5,"13000  Alvin Ave, Cleveland (Garfield Heights) Ohio",41.4352612,-81.5920495,May 31,2021
294,2019622,Florida,Hialeah,7630 NW 186th St,3,20,"7630 NW 186th St, Hialeah Florida",25.941666,-80.3256536,May 30,2021
295,2018495,North Carolina,Durham,1200  Fayetteville St,0,5,"1200  Fayetteville St, Durham North Carolina",35.9828683,-78.8988521,May 27,2021
296,2013059,New Jersey,Paterson,Hillman St and E Main St,0,5,"Hillman St and E Main St, Paterson New Jersey",40.9292191,-74.1682875,May 23,2021
297,2012765,South Carolina,North Charleston,Piggly Wiggly Dr and W Jimtown Dr,1,14,"Piggly Wiggly Dr and W Jimtown Dr, North Charleston South Carolina",32.8718716,-80.0010901,May 22,2021
298,2011569,Minnesota,Minneapolis,322 N 1st Ave,2,7,"322 N 1st Ave, Minneapolis Minnesota",44.9817762,-93.272576,May 22,2021
299,2012633,New Jersey,Bridgeton,1029 E Commerce St,3,11,"1029 E Commerce St, Bridgeton New Jersey",39.4217536,-75.1856788,May 22,2021
300,2011077,New York,Albany,1st St and Quail St,1,5,"1st St and Quail St, Albany New York",42.667183,-73.7703877,May 21,2021
301,2006204,Georgia,Stone Mountain,4766 Redan Rd,1,5,"4766 Redan Rd, Stone Mountain Georgia",33.7622544,-84.1970182,May 16,2021
302,1999909,California,Los Angeles,6112 W Afton Pl,1,3,"6112 W Afton Pl, Los Angeles California",34.09502,-118.322826,May 9,2021
303,2000132,South Carolina,Charleston,500 Block of King St,0,5,"500 Block of King St, Charleston South Carolina",32.7908771,-79.939334,May 9,2021
304,1998476,Maryland,Gwynn Oak (Woodlawn),7300  Maury Rd,4,1,"7300  Maury Rd, Gwynn Oak (Woodlawn) Maryland",39.3101843,-76.7726373,May 8,2021
305,1999434,New Jersey,Paterson,22nd Ave and E 30th St,0,5,"22nd Ave and E 30th St, Paterson New Jersey",40.9033994,-74.1478208,May 6,2021
306,1992534,Louisiana,New Orleans,St Bernard Ave and N Claiborne Ave,2,4,"St Bernard Ave and N Claiborne Ave, New Orleans Louisiana",29.9725872,-90.0654565,May 1,2021
307,1992469,Florida,Clewiston,1117 Harlem Academy Ave,1,3,"1117 Harlem Academy Ave, Clewiston Florida",26.7376574,-80.9535804,May 1,2021
308,1989840,North Carolina,Boone,553 Hardaman Cir,5,0,"553 Hardaman Cir, Boone North Carolina",36.2124213,-81.6042866,Apr 28,2021
309,1987241,Louisiana,Houma,656 Corporate Dr,0,5,"656 Corporate Dr, Houma Louisiana",29.6098623,-90.7582942,Apr 26,2021
310,1988326,Oregon,Gresham,SE Stark St and SE 174th Ave,0,7,"SE Stark St and SE 174th Ave, Gresham Oregon",45.5191451,-122.484608,Apr 26,2021
311,1987235,Alabama,Phenix City,1700 Highway 280 Bypass,0,4,"1700 Highway 280 Bypass, Phenix City Alabama",32.4609911,-85.0191653,Apr 25,2021
312,1981521,Michigan,Detroit,Ward Ave and W McNichols Rd,1,5,"Ward Ave and W McNichols Rd, Detroit Michigan",42.4166243,-83.1742467,Apr 18,2021
313,1980971,Louisiana,La Place (Laplace),624 Golfview Dr,0,9,"624 Golfview Dr, La Place (Laplace) Louisiana",30.0843142,-90.4843125,Apr 17,2021
314,1979684,Michigan,Detroit,Conant St and Minnesota St,0,4,"Conant St and Minnesota St, Detroit Michigan",42.4237923,-83.067141,Apr 16,2021
315,1978616,Florida,Pensacola,700 Truman Ave,0,6,"700 Truman Ave, Pensacola Florida",30.4508854,-87.2525044,Apr 15,2021
316,1975405,Connecticut,Waterbury,36 Gasparri Ln,0,4,"36 Gasparri Ln, Waterbury Connecticut",41.5444505,-73.0118552,Apr 10,2021
317,1971410,South Carolina,Rock Hill,4456 Marshall Rd,7,0,"4456 Marshall Rd, Rock Hill South Carolina",34.8522468,-81.0585637,Apr 7,2021
318,1973435,Ohio,Dayton,Hoover Ave and Summit Square,0,4,"Hoover Ave and Summit Square, Dayton Ohio",39.7613206,-84.2839135,Apr 7,2021
